OBJECTID,SEG_ID,STREETNAME,ST_CODE,ONEWAY,CLASS,TYPE,Shape__Length
677,321039,S  22ND  ST,88220,TF,3,Separated Bike Lane,73.5068280516891
678,321040,S  22ND  ST,88220,TF,3,Separated Bike Lane,36.856582277833
679,321049,S  24TH  ST,88270,FT,4,Sharrow,40.4622758457836
680,321057,GRAYS FERRY  AVE,38340,B,3,Sharrow,40.4843135742482
681,321058,GRAYS FERRY  AVE,38340,B,3,Sharrow,95.753518133751
682,321059,GRAYS FERRY  AVE,38340,B,3,Sharrow,43.3966242899449
683,321079,GRAYS FERRY  AVE,38340,B,3,Sharrow,70.1685868281847
684,321080,GRAYS FERRY  AVE,38340,B,3,Sharrow,87.2420218729024
685,321081,GRAYS FERRY  AVE,38340,B,3,Sharrow,126.373075511159
686,321082,GRAYS FERRY  AVE,38340,B,3,Sharrow,62.7092166797627
687,321083,GRAYS FERRY  AVE,38340,B,3,Sharrow,42.2066739497579
688,321111,SNYDER  AVE,73220,FT,2,Conventional,64.3312564275174
689,321112,SNYDER  AVE,73220,B,2,Conventional,59.8096148144161
690,321113,SNYDER  AVE,73220,B,2,Conventional,51.4264109844876
691,321114,SNYDER  AVE,73220,B,2,Conventional,67.6994048602206
692,321115,SNYDER  AVE,73220,B,2,Conventional,58.904033450918
693,321116,SNYDER  AVE,73220,B,2,Conventional,51.7493271732344
694,321117,SNYDER  AVE,73220,B,2,Conventional,72.5636936826189
695,321178,WASHINGTON  AVE,81560,B,2,Conventional,184.116263651669
696,321196,WASHINGTON  AVE,81560,B,2,Conventional,175.923857312924
697,321197,WASHINGTON  AVE,81560,B,2,Conventional,61.3054432568438
698,321198,WASHINGTON  AVE,81560,B,2,Conventional,53.3528985737774
